game_key,person_key,slot,hit,lineup_position,age,yoe,weight,height,bmi,bats,throws,b_prev_ba_scaled,b_career_ba_scaled,p_age,p_weight,p_height,p_bmi,p_throws
WAS201909130,renda001,3,0,top,29,6,200,73,0.365,R,R,30.812854442,28.48,22,225,77,0.3422222222,R
WAS201909130,roblv001,7,1,bottom,22,2,205,72,0.3512195122,R,R,28.813559322,27.71,22,225,77,0.3422222222,R
WAS201906230,turnt001,1,1,top,25,4,185,74,0.4,R,R,27.108433735,28.88,21,225,77,0.3422222222,R
WAS201906230,adamm002,5,1,mid,30,7,245,75,0.306122449,L,R,23.85620915,26.60,21,225,77,0.3422222222,R
WAS201907310,sotoj001,4,1,mid,20,1,220,73,0.3318181818,L,L,29.22705314,29.23,21,225,77,0.3422222222,R
WAS201907310,turnt001,1,1,top,26,4,185,74,0.4,R,R,27.108433735,28.88,21,225,77,0.3422222222,R
WAS201907310,dozib001,7,0,bottom,32,7,200,71,0.355,R,R,21.518987342,24.56,21,225,77,0.3422222222,R
WAS201907310,eatoa002,2,1,top,30,7,176,69,0.3920454545,L,L,30.094043887,28.66,21,225,77,0.3422222222,R
WAS201907310,parrg001,6,0,mid,32,10,210,71,0.3380952381,L,L,28.428927681,27.81,21,225,77,0.3422222222,R
WAS201907310,renda001,3,1,top,29,6,200,73,0.365,R,R,30.812854442,28.48,21,225,77,0.3422222222,R
WAS201907310,roblv001,8,0,bottom,22,2,205,72,0.3512195122,R,R,28.813559322,27.71,21,225,77,0.3422222222,R
MIA201908100,coopg002,4,1,mid,28,2,235,77,0.3276595745,R,R,21.212121212,27.63,22,225,77,0.3422222222,R
MIA201908100,holab001,7,1,bottom,31,7,215,72,0.3348837209,R,R,20.529801325,23.38,22,225,77,0.3422222222,R
MIA201908100,brinl001,6,0,mid,25,2,212,77,0.3632075472,R,R,19.895287958,18.88,22,225,77,0.3422222222,R
MIA201908100,diazi001,1,1,top,23,0,201,71,0.3532338308,L,R,0,,22,225,77,0.3422222222,R
MIA201908100,marrd001,8,0,bottom,28,4,190,72,0.3789473684,R,R,16.666666667,19.75,22,225,77,0.3422222222,R
MIA201908100,andeb006,3,1,top,26,2,208,75,0.3605769231,R,R,27.288135593,27.15,22,225,77,0.3422222222,R
MIA201908100,ramih004,5,1,mid,24,0,232,70,0.3017241379,R,R,0,,22,225,77,0.3422222222,R
MIA201908100,casts001,2,1,top,29,9,220,74,0.3363636364,R,R,27.824620573,28.13,22,225,77,0.3422222222,R
WAS201906230,sotoj001,4,1,mid,20,1,220,73,0.3318181818,L,L,29.22705314,29.23,21,225,77,0.3422222222,R
WAS201906230,kendh001,6,1,mid,35,13,225,71,0.3155555556,R,R,30.263157895,29.09,21,225,77,0.3422222222,R
WAS201906230,eatoa002,2,1,top,30,7,176,69,0.3920454545,L,L,30.094043887,28.66,21,225,77,0.3422222222,R
WAS201906230,parrg001,7,1,bottom,32,10,210,71,0.3380952381,L,L,28.428927681,27.81,21,225,77,0.3422222222,R
WAS201906230,gomey001,8,0,bottom,31,7,215,74,0.3441860465,R,R,26.550868486,24.75,21,225,77,0.3422222222,R
WAS201906230,renda001,3,0,top,29,6,200,73,0.365,R,R,30.812854442,28.48,21,225,77,0.3422222222,R
WAS201907310,suzuk001,5,1,mid,35,12,210,71,0.3380952381,R,R,27.089337176,25.82,21,225,77,0.3422222222,R
MIA201906070,alfaj002,7,0,bottom,25,3,230,75,0.3260869565,R,R,26.162790698,26.98,21,225,77,0.3422222222,R
MIA201906070,casts001,4,1,mid,29,9,220,74,0.3363636364,R,R,27.824620573,28.13,21,225,77,0.3422222222,R
MIA201906070,riddj001,6,1,mid,27,2,190,73,0.3842105263,L,R,23.051948052,23.88,21,225,77,0.3422222222,R
MIA201906070,rojam002,8,1,bottom,30,5,188,72,0.3829787234,R,R,25.204918033,25.46,21,225,77,0.3422222222,R
MIA201906070,pradm001,2,0,top,35,13,215,72,0.3348837209,R,R,24.365482234,28.96,21,225,77,0.3422222222,R
MIA201906070,ramih004,5,0,mid,24,0,232,70,0.3017241379,R,R,0,,21,225,77,0.3422222222,R
MIA201906070,andeb006,3,1,top,26,2,208,75,0.3605769231,R,R,27.288135593,27.15,21,225,77,0.3422222222,R
MIA201906070,granc001,1,0,top,38,15,200,73,0.365,L,R,24.198250729,25.18,21,225,77,0.3422222222,R
TOR201908270,gricr001,5,0,mid,28,5,216,74,0.3425925926,R,R,24.528301887,24.78,22,225,77,0.3422222222,R
TOR201908270,bichb001,1,1,top,21,0,185,72,0.3891891892,R,R,0,,22,225,77,0.3422222222,R
TOR201908270,biggc002,2,1,top,24,0,200,74,0.37,L,R,0,,22,225,77,0.3422222222,R
TOR201908270,smoaj001,6,1,mid,32,9,220,76,0.3454545455,B,L,24.158415842,23.31,22,225,77,0.3422222222,R
TOR201908270,tellr001,4,1,mid,24,1,255,76,0.2980392157,L,L,31.428571429,31.43,22,225,77,0.3422222222,R
TOR201908270,mcgur002,8,1,bottom,24,1,215,72,0.3348837209,L,R,29.032258065,29.03,22,225,77,0.3422222222,R
TOR201908270,mckib001,7,0,bottom,25,1,205,73,0.356097561,L,L,25.210084034,25.21,22,225,77,0.3422222222,R
TOR201908270,fishd001,9,0,bottom,26,2,215,75,0.3488372093,L,R,16.455696203,19.56,22,225,77,0.3422222222,R
CIN201904240,dietd001,5,0,mid,29,6,205,74,0.3609756098,L,R,26.452905812,25.39,21,225,77,0.3422222222,R
CIN201904240,suare001,2,1,top,27,5,213,71,0.3333333333,R,R,28.273244782,26.36,21,225,77,0.3422222222,R
CIN201904240,winkj002,3,1,top,25,2,215,75,0.3488372093,L,L,29.893238434,29.85,21,225,77,0.3422222222,R
CIN201904240,vottj001,1,0,top,35,12,220,74,0.3363636364,L,R,28.429423459,31.08,21,225,77,0.3422222222,R
CIN201904240,ervip001,7,0,bottom,26,2,207,70,0.3381642512,R,R,25.229357798,25.36,21,225,77,0.3422222222,R
MIA201905040,herrr002,8,1,bottom,26,1,180,75,0.4166666667,B,R,23.381294964,23.38,21,225,77,0.3422222222,R
MIA201905040,alfaj002,5,0,mid,25,3,230,75,0.3260869565,R,R,26.162790698,26.98,21,225,77,0.3422222222,R
MIA201905040,rojam002,1,1,top,30,5,188,72,0.3829787234,R,R,25.204918033,25.46,21,225,77,0.3422222222,R
MIA201905040,bertj001,6,0,mid,29,1,190,70,0.3684210526,R,R,26.666666667,26.67,21,225,77,0.3422222222,R
MIA201905040,obrip002,7,1,bottom,28,4,225,76,0.3377777778,R,R,27.272727273,22.14,21,225,77,0.3422222222,R
MIA201905040,casts001,4,0,mid,29,9,220,74,0.3363636364,R,R,27.824620573,28.13,21,225,77,0.3422222222,R
MIA201905040,andeb006,2,0,top,25,2,208,75,0.3605769231,R,R,27.288135593,27.15,21,225,77,0.3422222222,R
MIA201905040,walkn001,3,0,top,33,10,214,74,0.3457943925,B,R,21.902017291,26.79,21,225,77,0.3422222222,R
SLN201905250,wongk001,8,0,bottom,28,6,185,67,0.3621621622,L,R,24.92917847,25.47,21,225,77,0.3422222222,R
SLN201905250,dejop001,3,0,top,25,2,205,72,0.3512195122,R,R,24.082568807,26.26,21,225,77,0.3422222222,R
SLN201905250,martj008,6,0,mid,30,3,215,78,0.3627906977,R,R,30.524344569,30.90,21,225,77,0.3422222222,R
SLN201905250,moliy001,7,1,bottom,36,15,225,71,0.3155555556,R,R,26.14379085,28.24,21,225,77,0.3422222222,R
SLN201905250,fowld001,1,0,top,33,11,205,77,0.3756097561,B,R,17.993079585,26.20,21,225,77,0.3422222222,R
SLN201905250,ozunm001,4,1,mid,28,6,225,73,0.3244444444,R,R,28.006872852,27.73,21,225,77,0.3422222222,R
SLN201905250,carpm002,5,1,mid,33,8,210,76,0.3619047619,L,R,25.709219858,27.42,21,225,77,0.3422222222,R
SLN201905250,goldp001,2,1,top,31,8,220,75,0.3409090909,R,R,29.005059022,29.74,21,225,77,0.3422222222,R
SFN201905200,sandp001,5,0,mid,32,11,268,70,0.2611940299,B,R,24.782608696,28.11,21,225,77,0.3422222222,R
SFN201905200,crawb001,7,1,bottom,32,8,223,73,0.3273542601,L,R,25.423728814,25.23,21,225,77,0.3422222222,R
SFN201905200,willm008,8,0,bottom,28,4,237,76,0.3206751055,R,R,21.276595745,22.22,21,225,77,0.3422222222,R
SFN201905200,duggs001,2,0,top,25,1,187,73,0.3903743316,L,R,25.531914894,25.53,21,225,77,0.3422222222,R
SFN201905200,panij002,1,0,top,28,5,205,73,0.356097561,L,R,25.418994413,27.72,21,225,77,0.3422222222,R
SFN201905200,pillk001,6,0,mid,30,6,200,72,0.36,R,R,25.1953125,26.11,21,225,77,0.3422222222,R
SFN201905200,poseb001,3,0,top,32,10,213,73,0.3427230047,R,R,28.391959799,30.60,21,225,77,0.3422222222,R
SFN201905200,beltb001,4,0,mid,31,8,231,75,0.3246753247,L,L,25.313283208,26.59,21,225,77,0.3422222222,R
DET201907070,bradj001,7,1,bottom,29,6,196,70,0.3571428571,L,R,23.417721519,23.80,24,236,73,0.3093220339,L
DET201907070,hernm003,9,1,bottom,26,3,212,72,0.3396226415,L,R,0,28.44,24,236,73,0.3093220339,L
DET201907070,bogax001,3,1,top,26,6,218,74,0.3394495413,R,R,28.849902534,28.39,24,236,73,0.3093220339,L
DET201907070,dever001,2,0,top,22,2,240,72,0.3,L,R,24,25.45,24,236,73,0.3093220339,L
DET201907070,bettm001,1,1,top,26,5,180,69,0.3833333333,R,R,34.615384615,30.28,24,236,73,0.3093220339,L
DET201907070,vazqc001,6,1,mid,28,5,205,69,0.3365853659,R,R,20.717131474,24.62,24,236,73,0.3093220339,L
DET201907070,martj006,4,1,mid,31,8,230,75,0.3260869565,R,R,33.040421793,29.23,24,236,73,0.3093220339,L
DET201907070,benia002,5,1,mid,25,3,180,69,0.3833333333,L,L,29.015544041,28.16,24,236,73,0.3093220339,L
DET201907070,chavm001,8,0,bottom,23,0,210,70,0.3333333333,R,R,0,,24,236,73,0.3093220339,L
DET201906290,roblv001,9,1,bottom,22,2,205,72,0.3512195122,R,R,28.813559322,27.71,24,236,73,0.3093220339,L
DET201906290,sotoj001,4,0,mid,20,1,220,73,0.3318181818,L,L,29.22705314,29.23,24,236,73,0.3093220339,L
DET201906290,dozib001,7,1,bottom,32,7,200,71,0.355,R,R,21.518987342,24.56,24,236,73,0.3093220339,L
DET201906290,kendh001,5,1,mid,35,13,225,71,0.3155555556,R,R,30.263157895,29.09,24,236,73,0.3093220339,L
DET201906290,eatoa002,2,1,top,30,7,176,69,0.3920454545,L,L,30.094043887,28.66,24,236,73,0.3093220339,L
DET201906290,zimmr001,6,0,mid,34,14,215,75,0.3488372093,R,R,26.388888889,27.94,24,236,73,0.3093220339,L
DET201906290,turnt001,1,0,top,25,4,185,74,0.4,R,R,27.108433735,28.88,24,236,73,0.3093220339,L
DET201906290,gomey001,8,1,bottom,31,7,215,74,0.3441860465,R,R,26.550868486,24.75,24,236,73,0.3093220339,L
DET201906290,renda001,3,1,top,29,6,200,73,0.365,R,R,30.812854442,28.48,24,236,73,0.3093220339,L
DET201906150,santc002,3,1,top,33,9,210,71,0.3380952381,B,R,22.857142857,24.66,24,236,73,0.3093220339,L
DET201906150,bauej001,8,0,bottom,23,1,195,73,0.3743589744,L,L,20.123839009,20.12,24,236,73,0.3093220339,L
DET201906150,kipnj001,6,0,mid,32,8,200,71,0.355,L,R,23.018867925,26.30,24,236,73,0.3093220339,L
DET201906150,lindf001,1,1,top,25,4,190,71,0.3736842105,B,R,27.685325265,28.84,24,236,73,0.3093220339,L
DET201906150,luplj001,4,1,mid,25,2,195,73,0.3743589744,R,R,18.47826087,19.41,24,236,73,0.3093220339,L
DET201906150,martl004,9,1,bottom,31,8,200,74,0.37,L,R,25.471698113,24.83,24,236,73,0.3093220339,L
DET201906150,merco003,2,1,top,24,0,197,74,0.3756345178,R,R,0,,24,236,73,0.3093220339,L
DET201906150,plawk001,7,1,bottom,28,4,208,74,0.3557692308,R,R,21.008403361,21.76,24,236,73,0.3093220339,L
DET201906150,ramij003,5,1,mid,26,6,190,69,0.3631578947,B,R,26.989619377,28.49,24,236,73,0.3093220339,L
DET201905190,semim001,1,1,top,28,6,195,72,0.3692307692,R,R,25.474683544,24.85,24,236,73,0.3093220339,L
DET201905190,olsom001,6,0,mid,25,3,225,77,0.3422222222,L,R,24.655172414,24.56,24,236,73,0.3093220339,L
DET201905190,profj001,7,1,bottom,26,7,184,72,0.3913043478,B,R,25.381679389,24.03,24,236,73,0.3093220339,L
DET201905190,laurr001,8,1,bottom,24,1,203,71,0.3497536946,R,R,28.846153846,28.85,24,236,73,0.3093220339,L
DET201905190,davik003,4,1,mid,31,6,205,71,0.3463414634,R,R,24.652777778,24.80,24,236,73,0.3093220339,L
DET201905190,pindc001,3,1,top,27,3,210,74,0.3523809524,R,R,25.838926174,24.72,24,236,73,0.3093220339,L
DET201905190,phegj001,9,0,bottom,31,6,225,70,0.3111111111,R,R,20.430107527,22.26,24,236,73,0.3093220339,L
DET201905190,piscs001,5,1,mid,28,4,211,76,0.3601895735,R,R,26.73992674,26.79,24,236,73,0.3093220339,L
DET201905190,chapm001,2,1,top,26,2,215,72,0.3348837209,R,R,27.787934186,26.28,24,236,73,0.3093220339,L
DET201905150,corrc001,4,1,mid,24,4,220,76,0.3454545455,R,R,23.880597015,27.68,24,236,73,0.3093220339,L
DET201905150,sprig001,1,0,top,29,5,221,75,0.3393665158,R,R,26.470588235,26.54,24,236,73,0.3093220339,L
DET201905150,reddj001,7,1,bottom,32,10,197,74,0.3756345178,L,R,24.249422633,26.18,24,236,73,0.3093220339,L
DET201905150,brega001,2,1,top,25,3,192,72,0.375,R,R,28.61952862,28.20,24,236,73,0.3093220339,L
DET201905150,diaza003,6,0,mid,28,3,195,73,0.3743589744,R,R,26.303317536,27.52,24,236,73,0.3093220339,L
DET201905150,branm003,3,0,top,32,10,209,74,0.3540669856,L,L,30.877192982,29.47,24,236,73,0.3093220339,L
DET201905150,marij002,9,1,bottom,28,6,220,76,0.3454545455,R,R,21.126760563,22.59,24,236,73,0.3093220339,L
DET201905150,gurry001,5,0,mid,34,3,215,72,0.3348837209,R,R,29.05027933,29.10,24,236,73,0.3093220339,L
DET201905150,chirr001,8,1,bottom,34,8,220,73,0.3318181818,R,R,22.222222222,23.28,24,236,73,0.3093220339,L
NYN201905240,rosaa003,1,1,top,23,2,190,74,0.3894736842,R,R,25.631768953,25.45,24,236,73,0.3093220339,L
NYN201905240,hecha001,8,1,bottom,30,7,195,72,0.3692307692,R,R,24.662162162,25.42,24,236,73,0.3093220339,L
NYN201905240,davir003,7,1,bottom,38,13,195,70,0.358974359,R,R,22.448979592,26.21,24,236,73,0.3093220339,L
NYN201905240,alonp001,4,1,mid,24,0,245,75,0.306122449,R,R,0,,24,236,73,0.3093220339,L
NYN201905240,davij006,2,1,top,26,2,218,75,0.3440366972,R,R,17.475728155,19.39,24,236,73,0.3093220339,L
NYN201905240,frazt001,3,0,top,33,8,220,75,0.3409090909,R,R,21.323529412,24.17,24,236,73,0.3093220339,L
NYN201905240,ramow001,5,1,mid,31,9,245,73,0.2979591837,R,R,30.628272251,27.33,24,236,73,0.3093220339,L
NYN201905240,gomec002,6,0,mid,33,12,220,75,0.3409090909,R,R,20.833333333,25.27,24,236,73,0.3093220339,L
MIN201905112,rosae001,4,1,mid,27,4,180,73,0.4055555556,L,R,28.801431127,28.00,24,236,73,0.3093220339,L
MIN201905112,schoj001,7,0,bottom,27,6,225,73,0.3244444444,R,R,23.255813953,25.76,24,236,73,0.3093220339,L
MIN201905112,cronc002,5,1,mid,29,5,235,76,0.3234042553,R,R,25.349301397,25.98,24,236,73,0.3093220339,L
MIN201905112,cruzn002,3,1,top,38,14,230,74,0.3217391304,R,R,25.626204239,27.44,24,236,73,0.3093220339,L
MIN201905112,keplm001,6,1,mid,26,4,225,76,0.3377777778,L,L,22.368421053,23.31,24,236,73,0.3093220339,L
MIN201905112,adrie001,8,1,bottom,29,6,195,73,0.3743589744,B,R,25.074626866,24.24,24,236,73,0.3093220339,L
MIN201905112,buxtb001,9,1,bottom,25,4,190,74,0.3894736842,R,R,15.555555556,22.98,24,236,73,0.3093220339,L
MIN201905112,garvm001,1,1,top,28,2,220,73,0.3318181818,R,R,26.821192053,25.86,24,236,73,0.3093220339,L
MIN201905112,gonzm002,2,1,top,30,7,205,73,0.356097561,B,R,24.744376278,26.36,24,236,73,0.3093220339,L
CHA201905290,andet001,7,1,bottom,25,3,185,73,0.3945945946,R,R,23.985890653,25.77,27,215,74,0.3441860465,R
CHA201905290,mccaj001,5,1,mid,28,5,220,75,0.3409090909,R,R,22.014051522,23.96,27,215,74,0.3441860465,R
CHA201905290,jimee001,6,1,mid,22,0,235,76,0.3234042553,R,R,0,,27,215,74,0.3441860465,R
CHA201905290,moncy001,2,1,top,24,3,225,74,0.3288888889,B,R,23.529411765,23.37,27,215,74,0.3441860465,R
CHA201905290,alony001,4,0,mid,32,9,230,73,0.3173913043,L,R,25,26.51,27,215,74,0.3441860465,R
CHA201905290,tilsc001,9,0,bottom,26,3,190,73,0.3842105263,L,L,26.41509434,26.85,27,215,74,0.3441860465,R
CHA201905290,abrej003,3,1,top,32,5,250,75,0.3,R,R,26.452905812,29.45,27,215,74,0.3441860465,R
CHA201905290,garcl004,1,1,top,28,6,185,68,0.3675675676,B,R,27.131782946,24.13,27,215,74,0.3441860465,R
CHA201905290,sancc001,8,1,bottom,26,5,205,68,0.3317073171,B,R,24.166666667,24.20,27,215,74,0.3441860465,R
OAK201909160,davik003,7,1,bottom,31,6,205,71,0.3463414634,R,R,24.652777778,24.80,27,215,74,0.3441860465,R
OAK201909160,laurr001,2,1,top,25,1,203,71,0.3497536946,R,R,28.846153846,28.85,27,215,74,0.3441860465,R
OAK201909160,brows003,6,0,mid,27,0,223,73,0.3273542601,L,L,0,,27,215,74,0.3441860465,R
OAK201909160,murps001,9,1,bottom,24,0,228,75,0.3289473684,R,R,0,,27,215,74,0.3441860465,R
OAK201909160,canhm001,5,0,mid,30,4,209,74,0.3540669856,R,R,24.931506849,23.92,27,215,74,0.3441860465,R
OAK201909160,olsom001,4,1,mid,25,3,225,77,0.3422222222,L,R,24.655172414,24.56,27,215,74,0.3441860465,R
OAK201909160,semim001,1,1,top,28,6,195,72,0.3692307692,R,R,25.474683544,24.85,27,215,74,0.3441860465,R
OAK201909160,profj001,8,1,bottom,26,7,184,72,0.3913043478,B,R,25.381679389,24.03,27,215,74,0.3441860465,R
OAK201909160,chapm001,3,0,top,26,2,215,72,0.3348837209,R,R,27.787934186,26.28,27,215,74,0.3441860465,R
BOS201908070,bradj001,9,0,bottom,29,6,196,70,0.3571428571,L,R,23.417721519,23.80,27,215,74,0.3441860465,R
BOS201908070,bettm001,1,1,top,26,5,180,69,0.3833333333,R,R,34.615384615,30.28,27,215,74,0.3441860465,R
BOS201908070,vazqc001,6,1,mid,28,5,205,69,0.3365853659,R,R,20.717131474,24.62,27,215,74,0.3441860465,R
BOS201908070,benia002,5,1,mid,25,3,180,69,0.3833333333,L,L,29.015544041,28.16,27,215,74,0.3441860465,R
BOS201908070,holtb002,8,1,bottom,31,7,180,68,0.3777777778,L,R,27.725856698,26.72,27,215,74,0.3441860465,R
BOS201908070,morem001,7,1,bottom,33,9,245,75,0.306122449,L,L,24.504950495,25.15,27,215,74,0.3441860465,R
BOS201908070,dever001,2,0,top,22,2,240,72,0.3,L,R,24,25.45,27,215,74,0.3441860465,R
BOS201908070,martj006,4,1,mid,31,8,230,75,0.3260869565,R,R,33.040421793,29.23,27,215,74,0.3441860465,R
BOS201908070,bogax001,3,1,top,26,6,218,74,0.3394495413,R,R,28.849902534,28.39,27,215,74,0.3441860465,R
KCA201909280,cruzn002,3,1,top,39,14,230,74,0.3217391304,R,R,25.626204239,27.44,27,215,74,0.3441860465,R
KCA201909280,milli001,9,1,bottom,27,0,170,72,0.4235294118,L,R,0,,27,215,74,0.3441860465,R
KCA201909280,rosae001,4,0,mid,28,4,180,73,0.4055555556,L,R,28.801431127,28.00,27,215,74,0.3441860465,R
CLE201908240,puigy001,4,1,mid,28,6,240,74,0.3083333333,R,R,26.666666667,27.89,27,215,74,0.3441860465,R
CLE201908240,reyef001,7,1,bottom,24,1,265,77,0.2905660377,R,R,27.969348659,27.97,27,215,74,0.3441860465,R
CLE201908240,kipnj001,6,0,mid,32,8,200,71,0.355,L,R,23.018867925,26.30,27,215,74,0.3441860465,R
CLE201908240,lindf001,1,1,top,25,4,190,71,0.3736842105,B,R,27.685325265,28.84,27,215,74,0.3441860465,R
CLE201908240,santc002,3,0,top,33,9,210,71,0.3380952381,B,R,22.857142857,24.66,27,215,74,0.3441860465,R
CLE201908240,merco003,2,1,top,24,0,197,74,0.3756345178,R,R,0,,27,215,74,0.3441860465,R
CLE201908240,naqut001,8,1,bottom,28,3,195,74,0.3794871795,L,R,26.436781609,28.01,27,215,74,0.3441860465,R
CLE201908240,perer003,9,0,bottom,30,5,220,71,0.3227272727,R,R,16.759776536,20.54,27,215,74,0.3441860465,R
CLE201908240,ramij003,5,0,mid,26,6,190,69,0.3631578947,B,R,26.989619377,28.49,27,215,74,0.3441860465,R
WAS201907060,suzuk001,7,1,bottom,35,12,210,71,0.3380952381,R,R,27.089337176,25.82,27,215,74,0.3441860465,R
CLE201907210,santc002,3,1,top,33,9,210,71,0.3380952381,B,R,22.857142857,24.66,27,215,74,0.3441860465,R
CLE201907210,kipnj001,4,1,mid,32,8,200,71,0.355,L,R,23.018867925,26.30,27,215,74,0.3441860465,R
CLE201907210,lindf001,1,1,top,25,4,190,71,0.3736842105,B,R,27.685325265,28.84,27,215,74,0.3441860465,R
CLE201907210,bauej001,6,0,mid,23,1,195,73,0.3743589744,L,L,20.123839009,20.12,27,215,74,0.3441860465,R
CLE201907210,naqut001,9,1,bottom,28,3,195,74,0.3794871795,L,R,26.436781609,28.01,27,215,74,0.3441860465,R
CLE201907210,merco003,2,1,top,24,0,197,74,0.3756345178,R,R,0,,27,215,74,0.3441860465,R
CLE201907210,freem002,7,0,bottom,31,3,195,72,0.3692307692,L,R,0,13.41,27,215,74,0.3441860465,R
CLE201907210,plawk001,8,1,bottom,28,4,208,74,0.3557692308,R,R,21.008403361,21.76,27,215,74,0.3441860465,R
CLE201907210,ramij003,5,1,mid,26,6,190,69,0.3631578947,B,R,26.989619377,28.49,27,215,74,0.3441860465,R
CLE201906250,santc002,3,1,top,33,9,210,71,0.3380952381,B,R,22.857142857,24.66,27,215,74,0.3441860465,R
CLE201906250,bradb002,6,0,mid,23,0,225,73,0.3244444444,L,R,0,,27,215,74,0.3441860465,R
CLE201906250,kipnj001,4,0,mid,32,8,200,71,0.355,L,R,23.018867925,26.30,27,215,74,0.3441860465,R
CLE201906250,lindf001,1,1,top,25,4,190,71,0.3736842105,B,R,27.685325265,28.84,27,215,74,0.3441860465,R
CLE201906250,merco003,2,1,top,24,0,197,74,0.3756345178,R,R,0,,27,215,74,0.3441860465,R
CLE201906250,naqut001,7,1,bottom,28,3,195,74,0.3794871795,L,R,26.436781609,28.01,27,215,74,0.3441860465,R
CLE201906250,freem002,9,1,bottom,31,3,195,72,0.3692307692,L,R,0,13.41,27,215,74,0.3441860465,R
CLE201906250,ramij003,5,1,mid,26,6,190,69,0.3631578947,B,R,26.989619377,28.49,27,215,74,0.3441860465,R
CLE201906250,perer003,8,1,bottom,30,5,220,71,0.3227272727,R,R,16.759776536,20.54,27,215,74,0.3441860465,R
MIN201909210,rosae001,4,0,mid,27,4,180,73,0.4055555556,L,R,28.801431127,28.00,27,215,74,0.3441860465,R
MIN201909210,sanom001,5,1,mid,26,4,272,76,0.2794117647,R,R,19.92481203,24.40,27,215,74,0.3441860465,R
MIN201909210,cruzn002,3,1,top,39,14,230,74,0.3217391304,R,R,25.626204239,27.44,27,215,74,0.3441860465,R
MIN201909210,wadel001,9,1,bottom,25,0,205,73,0.356097561,L,L,0,,27,215,74,0.3441860465,R
MIN201909210,arral001,1,1,top,22,0,175,70,0.4,L,R,0,,27,215,74,0.3441860465,R
MIN201909210,polaj001,2,0,top,26,5,208,71,0.3413461538,B,R,28.80794702,27.21,27,215,74,0.3441860465,R
MIN201909210,castj006,8,1,bottom,32,9,215,75,0.3488372093,L,R,14.285714286,23.14,27,215,74,0.3441860465,R
MIN201909210,gonzm002,6,0,mid,30,7,205,73,0.356097561,B,R,24.744376278,26.36,27,215,74,0.3441860465,R
MIN201909210,cavej001,7,0,bottom,26,1,200,72,0.36,L,L,26.501766784,26.50,27,215,74,0.3441860465,R
MIN201908020,rosae001,4,1,mid,27,4,180,73,0.4055555556,L,R,28.801431127,28.00,27,215,74,0.3441860465,R
MIN201908020,adrie001,9,0,bottom,29,6,195,73,0.3743589744,B,R,25.074626866,24.24,27,215,74,0.3441860465,R
MIN201908020,cruzn002,3,1,top,39,14,230,74,0.3217391304,R,R,25.626204239,27.44,27,215,74,0.3441860465,R
MIN201908020,arral001,6,0,mid,22,0,175,70,0.4,L,R,0,,27,215,74,0.3441860465,R
MIN201908020,sanom001,5,1,mid,26,4,272,76,0.2794117647,R,R,19.92481203,24.40,27,215,74,0.3441860465,R
MIN201908020,polaj001,2,1,top,26,5,208,71,0.3413461538,B,R,28.80794702,27.21,27,215,74,0.3441860465,R
MIN201908020,castj006,8,1,bottom,32,9,215,75,0.3488372093,L,R,14.285714286,23.14,27,215,74,0.3441860465,R
MIN201908020,gonzm002,7,0,bottom,30,7,205,73,0.356097561,B,R,24.744376278,26.36,27,215,74,0.3441860465,R
MIN201908020,keplm001,1,1,top,26,4,225,76,0.3377777778,L,L,22.368421053,23.31,27,215,74,0.3441860465,R
MIN201906150,schoj001,9,1,bottom,27,6,225,73,0.3244444444,R,R,23.255813953,25.76,27,215,74,0.3441860465,R
MIN201906150,rosae001,4,0,mid,27,4,180,73,0.4055555556,L,R,28.801431127,28.00,27,215,74,0.3441860465,R
MIN201906150,keplm001,1,1,top,26,4,225,76,0.3377777778,L,L,22.368421053,23.31,27,215,74,0.3441860465,R
MIN201906150,adrie001,8,0,bottom,29,6,195,73,0.3743589744,B,R,25.074626866,24.24,27,215,74,0.3441860465,R
MIN201906150,cruzn002,3,0,top,38,14,230,74,0.3217391304,R,R,25.626204239,27.44,27,215,74,0.3441860465,R
MIN201906150,cronc002,7,1,bottom,29,5,235,76,0.3234042553,R,R,25.349301397,25.98,27,215,74,0.3441860465,R
MIN201906150,polaj001,2,1,top,25,5,208,71,0.3413461538,B,R,28.80794702,27.21,27,215,74,0.3441860465,R
MIN201906150,gonzm002,6,1,mid,30,7,205,73,0.356097561,B,R,24.744376278,26.36,27,215,74,0.3441860465,R
MIN201906150,garvm001,5,1,mid,28,2,220,73,0.3318181818,R,R,26.821192053,25.86,27,215,74,0.3441860465,R
KCA201909050,casth001,2,1,top,25,1,151,70,0.4635761589,L,R,30,30.00,27,215,74,0.3441860465,R
WAS201907060,sotoj001,4,1,mid,20,1,220,73,0.3318181818,L,L,29.22705314,29.23,27,215,74,0.3441860465,R
WAS201907060,turnt001,1,1,top,26,4,185,74,0.4,R,R,27.108433735,28.88,27,215,74,0.3441860465,R
WAS201907060,kendh001,5,1,mid,35,13,225,71,0.3155555556,R,R,30.263157895,29.09,27,215,74,0.3441860465,R
WAS201907060,eatoa002,2,1,top,30,7,176,69,0.3920454545,L,L,30.094043887,28.66,27,215,74,0.3441860465,R
WAS201907060,renda001,3,1,top,29,6,200,73,0.365,R,R,30.812854442,28.48,27,215,74,0.3441860465,R
WAS201907060,adamm002,6,0,mid,30,7,245,75,0.306122449,L,R,23.85620915,26.60,27,215,74,0.3441860465,R
WAS201907060,roblv001,8,1,bottom,22,2,205,72,0.3512195122,R,R,28.813559322,27.71,27,215,74,0.3441860465,R
